C1,C2,time
-3.3458319059383874,-4.855116613658586,111
-3.353159844843934,-4.862288027457364,112
-3.3597300071928577,-4.860904701615703,113
-3.365769348206776,-4.853668972524572,114
-3.3715048231073035,-4.843283176574938,115
-3.3771633871160573,-4.832449650157771,116
-3.3829719954546538,-4.823870729664039,117
-3.389157603344709,-4.820248751484711,118
-3.3959471660078386,-4.824286052010754,119
-3.4035676386656606,-4.838684967633137,120
-3.412227239180116,-4.865690135347537,121
-3.4218062831706075,-4.903746152783137,122
-3.4320398724949435,-4.949855297281173,123
-3.4426631090109328,-5.001019846182881,124
-3.453411094576382,-5.054242076829491,125
-3.4640189310491003,-5.106524266562238,126
-3.474221720286894,-5.154868692722357,127
-3.4837545641475733,-5.196277632651081,128
-3.4923525644889453,-5.227753363689643,129
-3.4997508231688172,-5.2462981631792776,130
-3.5062302847198534,-5.251524061190969,131
-3.5122217386224737,-5.24632426829917,132
-3.5176850541561215,-5.232622832600314,133
-3.522580100600241,-5.212343802190842,134
-3.526866747234275,-5.187411225167189,135
-3.530504863337668,-5.159749149625791,136
-3.533454318189862,-5.131281623663083,137
-3.535674981070302,-5.103932695375507,138
-3.5371267212584305,-5.0796264128594935,139
-3.5377694080336917,-5.060286824211483,140
-3.537288488281463,-5.043862396933234,141
-3.535550827314938,-5.027218081610899,142
-3.532788422055283,-5.01065265096751,143
-3.529233269423667,-4.994464877726094,144
-3.5251173663412554,-4.978953534609681,145
-3.520672709729216,-4.964417394341298,146
-3.5161312965087155,-4.951155229643976,147
-3.5117251236009217,-4.939465813240741,148
-3.5076861879270003,-4.929647917854625,149
-3.5042464864081193,-4.9220003162086545,150
-3.501203412781065,-4.916510657689473,151
-3.49820381861099,-4.912862242465781,152
-3.4952538875616077,-4.910897319433686,153
-3.4923598032966376,-4.910458137489301,154
-3.489527749479793,-4.911386945528736,155
-3.486763909774791,-4.9135259924481,156
-3.4840744678453466,-4.916717527143505,157
-3.481465607355176,-4.920803798511063,158
-3.478943511967995,-4.925627055446882,159
-3.4765143653475192,-4.931029546847076,160
-3.4741042517258625,-4.937466712988375,161
-3.471665694099234,-4.94535516998411,162
-3.4692445342774936,-4.954478930485284,163
-3.466886614070502,-4.964622007142907,164
-3.4646377752881192,-4.975568412607981,165
-3.4625438597402045,-4.987102159531512,166
-3.460650709236619,-4.999007260564506,167
-3.4590041655872223,-5.011067728357969,168
-3.4576500706018747,-5.023067575562905,169
-3.456634266090436,-5.034790814830322,170
-3.455918550544695,-5.046417435617713,171
-3.4554341612498662,-5.0582714189485705,172
-3.455181098205945,-5.070352764822892,173
-3.4551593614129303,-5.08266147324068,174
-3.455368950870818,-5.095197544201937,175
-3.455809866579605,-5.107960977706658,176
-3.456482108539289,-5.1209517737548484,177
-3.457385676749867,-5.134169932346507,178
-3.4585205712113356,-5.147615453481634,179
-3.459886791923693,-5.161288337160229,180
