C1,C2,time
-4.4586591981650665,-3.7355829424834806,59
-4.458768876202591,-3.732969378861466,60
-4.459571245925619,-3.734915593055414,61
-4.461749106602406,-3.7401981744389867,62
-4.4649585854945135,-3.7479830312147784,63
-4.468855809863503,-3.757436071585383,64
-4.473096906970931,-3.7677232037533934,65
-4.47733800407836,-3.778010335921404,66
-4.481235228447348,-3.7874633762920085,67
-4.484444707339457,-3.7952482330678,68
-4.4866225680162435,-3.800530814451373,69
-4.487424937739271,-3.802477028645321,70
-4.4864451706721535,-3.8027510785194996,71
-4.483785802918547,-3.8034949281779844,72
-4.479866734650075,-3.804591127674699,73
-4.4751078660383605,-3.8059222270635673,74
-4.469929097255023,-3.8073707763985114,75
-4.464750328471686,-3.8088193257334564,76
-4.459991459859971,-3.810150425122324,77
-4.456072391591499,-3.811246624619039,78
-4.453413023837894,-3.811990474277524,79
-4.452433256770775,-3.8122645241517024,80
-4.447560866252393,-3.8132991966267067,81
-4.434335806273925,-3.816107593344576,82
-4.414846244200393,-3.820246283244593,83
-4.391180347396819,-3.8252718352660438,84
-4.365426283228224,-3.8307408183482097,85
-4.339672219059628,-3.8362098014303756,86
-4.3160063222560545,-3.8412353534518253,87
-4.296516760182524,-3.8453740433518435,88
-4.283291700204056,-3.8481824400697127,89
-4.278419309685673,-3.849217112544717,90
-4.276227561679958,-3.8535650948336833,91
-4.2702785313787315,-3.8653667610465927,92
-4.261511539355872,-3.882758690202458,93
-4.250865906185256,-3.9038774613202953,94
-4.239280952440762,-3.9268596534191174,95
-4.2276959986962686,-3.94984184551794,96
-4.217050365525653,-3.970960616635777,97
-4.208283373502793,-3.9883525457916424,98
-4.202334343201566,-4.000154212004551,99
-4.200142595195851,-4.004502194293518,100
-4.193073412035,-4.0072888210713336,101
-4.17388562916983,-4.014852522325404,102
-4.145608896526422,-4.025999029436665,103
-4.111272864030856,-4.039534073786054,104
-4.0739071816092105,-4.054263386754506,105
-4.036541499187565,-4.068992699722959,106
-4.002205466691999,-4.082527744072348,107
-3.973928734048591,-4.093674251183611,108
-3.954740951183422,-4.10123795243768,109
-3.94767176802257,-4.104024579215496,110
-3.9336494664411,-4.1100826383740925,111
-3.8955889335771103,-4.126525941804569,112
-3.8394997272512303,-4.150758178438955,113
-3.7713914052840916,-4.180183037209281,114
-3.697273525496322,-4.212204207047577,115
-3.623155645708551,-4.244225376885874,116
-3.5550473237414124,-4.2736502356562,117
-3.4989581174155333,-4.297882472290587,118
-3.4608975845515437,-4.314325775721063,119
-3.446875282970074,-4.320383834879659,120
-3.4556747211994527,-4.325676328033362,121
-3.479558910679196,-4.340041666593412,122
-3.5147566635967107,-4.361211639208221,123
-3.557496792139408,-4.3869180345262055,124
-3.6040081084946958,-4.414892641195776,125
-3.6505194248499846,-4.442867247865347,126
-3.6932595533926813,-4.468573643183331,127
-3.7284573063101965,-4.489743615798141,128
-3.752341495789939,-4.50410895435819,129
-3.7611409340193176,-4.509401447511893,130
-3.7533182963230445,-4.51173573568466,131
-3.7320854225760187,-4.518071660725029,132
-3.700794871790927,-4.5274088134160975,133
-3.6627992029804606,-4.538746784540968,134
-3.6214509751573045,-4.551085164882738,135
-3.580102747334148,-4.563423545224508,136
-3.542107078523681,-4.574761516349379,137
-3.51081652773859,-4.584098669040447,138
-3.489583653991564,-4.590434594080817,139
-3.4817610162952914,-4.5927688822535835,140
-3.475428246927561,-4.598981286925305,141
-3.458239301500866,-4.6158435281771215,142
-3.4329082240299456,-4.640693146864007,143
-3.4021490585295435,-4.670867683840941,144
-3.3686758490143993,-4.703704679962897,145
-3.335202639499255,-4.736541676084855,146
-3.3044434739988526,-4.7667162130617875,147
-3.2791123965279327,-4.791565831748674,148
-3.261923451101237,-4.808428073000489,149
-3.255590681733507,-4.814640477672211,150
-3.258538608095087,-4.819714362070617,151
-3.266540122505089,-4.83348633400915,152
-3.2783318279514075,-4.8537818716027745,153
-3.292650327421938,-4.878426452966464,154
-3.3082322239045734,-4.905245556215183,155
-3.3238141203872087,-4.932064659463903,156
-3.338132619857739,-4.956709240827591,157
-3.3499243253040576,-4.977004778421216,158
-3.3579258397140594,-4.990776750359748,159
-3.360873766075639,-4.995850634758154,160
-3.363551179994189,-5.000624730410705,161
-3.370899826706805,-5.01372809932941,162
-3.381894313648935,-5.033332364455844,163
-3.395509248256029,-5.057609148731583,164
-3.4107192379635363,-5.0847300750982045,165
-3.4264988902069047,-5.112866766497284,166
-3.4418228124215844,-5.140190845870398,167
-3.455665612043023,-5.164873936159121,168
-3.467001896506671,-5.185087660305029,169
-3.474806273247977,-5.199003641249702,170
